,Capacity,Latitude,Load Entering,Longitude,Member State,NRemoval,PRemoval,Temperature
409,70000,47.28318,47508,12.79266,AT,TRUE,TRUE,4
410,32000,47.28199,20318,12.66821,AT,FALSE,TRUE,4
411,3800,47.37373,2149,12.99969,AT,TRUE,TRUE,4
412,3300,47.30153,2346,13.03913,AT,TRUE,TRUE,4
413,25000,47.28399,11386,12.86891,AT,TRUE,TRUE,4
414,32000,47.11812,25030,13.81501,AT,TRUE,TRUE,-1
415,2500,47.11196,0,13.74805,AT,FALSE,FALSE,-1
416,3300,47.1387,2100,15.79176,AT,TRUE,TRUE,-4
417,3000,47.10626,2100,14.33812,AT,TRUE,TRUE,-1
418,2000,46.75948,1200,15.40121,AT,TRUE,TRUE,-0.53
419,9000,47.28556,6700,15.84779,AT,TRUE,TRUE,-4
420,4000,46.72498,2100,15.84464,AT,TRUE,TRUE,-0.74
421,30000,47.20693,21200,15.6352,AT,TRUE,TRUE,-4
422,28000,47.25617,12100,15.31616,AT,TRUE,TRUE,-4
423,4000,47.54508,3300,14.0209,AT,TRUE,TRUE,-9.7
424,12000,47.54741,5200,13.92276,AT,TRUE,TRUE,-9.7
425,7000,46.95283,10800,15.59164,AT,TRUE,TRUE,-0.31
426,2400,46.74543,768,15.44144,AT,TRUE,FALSE,-0.56
427,7000,47.14872,6100,16.03475,AT,TRUE,TRUE,-4
428,5000,47.18276,6000,16.00214,AT,TRUE,TRUE,-4
429,3500,46.75523,2200,15.37498,AT,TRUE,TRUE,-0.53
430,21000,47.41396,17400,15.02135,AT,TRUE,TRUE,-4
431,18000,47.28039,9756,13.21776,AT,TRUE,TRUE,4
432,10000,47.42991,4361,13.53231,AT,TRUE,TRUE,4
433,125000,47.43922,70471,13.21162,AT,TRUE,TRUE,4
434,7000,47.38111,3812,13.15027,AT,TRUE,TRUE,4
435,45000,47.26536,24474,13.0812,AT,TRUE,TRUE,4
436,14000,47.42237,7831,13.29745,AT,TRUE,TRUE,4
437,2000,47.50219,1844,13.17417,AT,TRUE,TRUE,4
438,3650,47.29545,5220,13.30608,AT,TRUE,TRUE,4
439,2000,47.06752,1778,13.88969,AT,TRUE,TRUE,-1
440,18000,47.09327,10673,13.64758,AT,TRUE,TRUE,-8.85
441,49000,47.37223,14841,12.69358,AT,TRUE,TRUE,4
442,80000,47.46396,54681,12.82653,AT,TRUE,TRUE,4
443,10500,47.1973,7749,12.98013,AT,TRUE,TRUE,4
444,6000,47.54461,3100,14.14708,AT,TRUE,TRUE,-6.57
445,120000,46.87975,85500,15.53173,AT,TRUE,TRUE,-0.38
446,2000,47.23645,1000,16.06172,AT,TRUE,TRUE,-4
447,18000,47.55758,10800,14.25966,AT,TRUE,TRUE,-6.57
448,2400,47.55516,2000,14.20782,AT,TRUE,TRUE,-6.57
449,2000,47.58236,1200,14.39829,AT,TRUE,TRUE,-6.57
450,2500,46.70099,1100,15.74122,AT,TRUE,TRUE,-0.75
451,11000,47.25842,6200,15.50502,AT,TRUE,TRUE,-4
452,10000,46.72573,7100,15.41435,AT,TRUE,TRUE,-0.59
453,4000,46.85523,3300,15.8264,AT,TRUE,TRUE,-0.55
454,2000,47.05015,3400,15.85047,AT,TRUE,TRUE,-0.35
455,14000,47.02732,8200,15.30499,AT,TRUE,TRUE,-0.15
456,8000,47.23999,7800,15.74169,AT,TRUE,TRUE,-4
457,5000,46.72149,4500,15.28119,AT,TRUE,TRUE,-0.57
458,4500,47.47378,2000,16.06459,AT,TRUE,TRUE,-2.82
459,2000,47.09205,1300,15.97478,AT,TRUE,TRUE,-4
460,2600,46.7859,2700,15.939,AT,TRUE,TRUE,-0.67
461,4000,47.50616,6400,14.09406,AT,TRUE,TRUE,-9.7
462,7500,47.71416,6500,14.63787,AT,TRUE,TRUE,-1
463,2700,46.97284,1900,16.0115,AT,TRUE,TRUE,-0.49
464,2300,47.33544,1472,15.99699,AT,TRUE,TRUE,-4
465,2100,46.78546,2700,15.85146,AT,TRUE,TRUE,-0.65
466,5500,47.23744,2700,15.79768,AT,TRUE,TRUE,-4
467,14000,47.3956,9800,13.58944,AT,TRUE,TRUE,4
468,11000,47.5316,7700,14.31975,AT,TRUE,TRUE,-6.57
469,2660,47.16887,1400,15.81821,AT,TRUE,TRUE,-4
470,9000,47.58128,4500,14.46918,AT,TRUE,TRUE,-6.57
471,2323,46.75973,3300,15.49837,AT,TRUE,TRUE,-0.57
472,16000,46.68402,10240,16.0068,AT,TRUE,FALSE,-0.82
473,39000,46.7178,35000,15.62524,AT,TRUE,TRUE,-0.68
474,3300,47.20756,1200,14.45418,AT,TRUE,TRUE,-1
475,20500,46.88589,25400,15.28898,AT,TRUE,TRUE,-0.31
476,2000,46.90371,1200,15.407,AT,TRUE,TRUE,-0.3
477,3100,46.78701,2500,15.88932,AT,TRUE,TRUE,-0.66
478,2500,46.74191,1100,15.98597,AT,TRUE,TRUE,-0.75
479,35000,47.27156,26300,15.98038,AT,TRUE,TRUE,-4
480,23000,47.33782,12700,15.03274,AT,TRUE,TRUE,-4
481,32000,47.09259,30100,15.71418,AT,TRUE,TRUE,-0.25
482,90000,47.3878,59900,15.10755,AT,TRUE,TRUE,-4
483,12000,47.56675,8500,14.85474,AT,TRUE,TRUE,-7.1
484,5000,47.21537,3400,15.91154,AT,TRUE,TRUE,-4
485,2200,47.16506,1408,16.09982,AT,TRUE,TRUE,-4
486,8000,47.42009,5400,13.6834,AT,TRUE,TRUE,4
487,4000,47.39545,1700,14.84639,AT,TRUE,TRUE,-4
488,5000,47.41881,2300,14.76529,AT,TRUE,TRUE,-4
489,22000,46.82901,23700,15.27246,AT,TRUE,TRUE,-0.4
490,10000,46.9394,6900,15.3721,AT,TRUE,TRUE,-0.23
491,17000,46.84435,8100,15.41875,AT,TRUE,TRUE,-0.41
492,12000,46.98185,10800,15.79987,AT,TRUE,TRUE,-0.39
493,17000,47.52464,4400,15.46664,AT,TRUE,TRUE,-4
494,24000,47.56114,11800,15.60925,AT,TRUE,TRUE,-4
495,40000,46.76468,29100,15.57066,AT,TRUE,TRUE,-0.59
496,7000,46.70214,9900,15.29525,AT,TRUE,TRUE,-0.6
497,4200,46.76036,3000,15.22338,AT,TRUE,TRUE,-0.68
498,2500,46.78017,700,15.25191,AT,TRUE,TRUE,-0.47
499,6500,46.73501,5300,15.33718,AT,TRUE,TRUE,-0.55
500,4500,47.17712,4600,15.32362,AT,TRUE,TRUE,-4
501,2500,46.66704,2900,15.45712,AT,TRUE,TRUE,-0.7
502,5400,47.41506,5300,13.77326,AT,TRUE,TRUE,4
503,4950,47.08143,5600,14.69165,AT,TRUE,TRUE,-2.5
504,38000,47.04475,24600,16.10045,AT,TRUE,TRUE,-4
505,500000,46.99665,494100,15.47203,AT,TRUE,TRUE,-0.17
506,12000,46.96439,6900,15.34626,AT,TRUE,TRUE,-0.2
507,24000,47.39842,14900,13.70475,AT,TRUE,TRUE,4
508,8000,47.06147,7400,14.43221,AT,TRUE,TRUE,-1
509,4000,47.10218,1800,14.10317,AT,TRUE,TRUE,-1
510,6300,46.89666,5200,15.72132,AT,TRUE,TRUE,-0.44
511,2800,47.19677,2300,14.28248,AT,TRUE,TRUE,-1
512,3000,47.21764,1920,15.26419,AT,TRUE,TRUE,-4
513,3000,47.27528,2300,16.03955,AT,TRUE,TRUE,-4
514,2500,47.16611,1700,15.50464,AT,TRUE,TRUE,-4
515,2000,47.22575,2100,15.38764,AT,TRUE,TRUE,-4
516,36000,47.39458,28000,15.28696,AT,TRUE,TRUE,-4
517,6000,47.39842,5000,15.90687,AT,TRUE,TRUE,-4
518,8500,47.498,5000,14.47171,AT,TRUE,TRUE,-6.57
519,4000,47.55156,2800,15.32815,AT,TRUE,TRUE,-4
520,2400,46.79655,1600,15.76616,AT,TRUE,TRUE,-0.61
521,3190,47.38472,3100,15.41129,AT,TRUE,TRUE,-4
522,2000,46.99514,1500,15.93794,AT,TRUE,TRUE,-0.44
523,11000,47.76172,5300,15.30781,AT,TRUE,TRUE,-3.2
524,4950,47.5132,3300,15.22207,AT,TRUE,TRUE,-4
525,2150,46.71862,2200,15.94899,AT,TRUE,TRUE,-0.77
526,533000,47.12471,341120,15.34334,AT,TRUE,TRUE,-4
527,4250,47.53191,2700,14.11741,AT,TRUE,TRUE,-6.57
528,7000,47.35623,6700,16.02971,AT,TRUE,TRUE,-4
529,198667,47.21754,207500,14.59602,AT,TRUE,TRUE,-2.5
530,26000,47.46984,11500,15.36299,AT,TRUE,TRUE,-4
531,49000,47.42924,28000,15.2723,AT,TRUE,TRUE,-4
532,3000,46.90729,3100,15.68101,AT,TRUE,TRUE,-0.41
533,2800,47.35339,600,15.34467,AT,TRUE,TRUE,-4
534,9000,47.43637,8700,13.92059,AT,TRUE,TRUE,-9.7
535,3070,47.44777,3400,13.94683,AT,TRUE,TRUE,-9.7
536,3125,47.48764,2700,14.01699,AT,TRUE,TRUE,-9.7
537,2600,47.48386,2100,13.98065,AT,TRUE,TRUE,-9.7
538,11000,47.1896,13800,14.68983,AT,TRUE,TRUE,-2.47
539,27000,46.99036,23500,15.2915,AT,TRUE,TRUE,-0.18
540,11000,46.94421,7300,16.01862,AT,TRUE,TRUE,-0.53
541,25000,47.18835,16600,14.7601,AT,FALSE,TRUE,-2.44
542,32000,47.03069,14200,15.18635,AT,TRUE,TRUE,-4
543,25000,47.60213,22400,13.75952,AT,TRUE,TRUE,4
544,22000,47.10869,12600,14.19119,AT,TRUE,TRUE,-1
545,5200,47.03757,4500,15.75602,AT,TRUE,TRUE,-0.32
546,3850,46.76701,1400,15.45672,AT,TRUE,TRUE,-0.54
547,35000,46.95325,23700,15.92733,AT,TRUE,TRUE,-0.48
548,6250,47.09797,3500,15.8332,AT,TRUE,TRUE,-4
549,3500,47.42385,3700,13.84744,AT,TRUE,TRUE,-9.7
550,2000,46.85286,800,15.99551,AT,TRUE,TRUE,-0.62
551,7000,46.84426,3400,15.55166,AT,TRUE,TRUE,-0.45
552,8000,46.81626,4700,15.58108,AT,TRUE,TRUE,-0.5
553,2500,47.08963,1800,13.99413,AT,TRUE,TRUE,-1
554,3800,47.14341,2200,15.67033,AT,TRUE,TRUE,-4
555,3400,47.55817,2100,14.3195,AT,TRUE,TRUE,-6.57
556,2573,47.43724,1300,15.92247,AT,TRUE,TRUE,-4
557,5300,47.13812,3700,14.30833,AT,TRUE,TRUE,-1
558,3000,47.19032,1500,15.65758,AT,TRUE,TRUE,-4
559,4000,47.46664,2200,15.70858,AT,TRUE,TRUE,-4
560,25000,47.1707,19500,14.67423,AT,TRUE,TRUE,-2.48
561,17500,46.84541,8000,15.89677,AT,TRUE,TRUE,-0.59
562,6800,47.14294,4800,15.88976,AT,TRUE,TRUE,-4
563,2500,47.15685,2300,14.40498,AT,TRUE,TRUE,-1
564,3100,47.29137,1700,15.56369,AT,TRUE,TRUE,-4
565,9000,46.7089,3200,15.78772,AT,TRUE,TRUE,-0.75
566,3500,47.39673,2800,16.05121,AT,TRUE,TRUE,-4
567,70000,47.22179,67800,14.84455,AT,TRUE,TRUE,-4
568,7500,47.35097,5400,15.69895,AT,TRUE,TRUE,-4
569,8000,47.03669,11000,15.08936,AT,TRUE,TRUE,-4
570,25000,47.06293,13100,15.09774,AT,TRUE,TRUE,-4
571,7000,47.19646,0,14.80647,AT,FALSE,FALSE,-4
572,2000,47.13783,0,16.10311,AT,FALSE,TRUE,-4
573,400000,47.26933,254593,11.46327,AT,TRUE,TRUE,-1
574,46000,47.21844,35583,10.75404,AT,TRUE,TRUE,0.5
575,10000,47.10729,9952,10.95325,AT,TRUE,TRUE,-3.52
576,20200,47.21618,16041,10.86304,AT,TRUE,TRUE,0.48
577,3500,47.21459,1168,11.02088,AT,FALSE,TRUE,0.47
578,75000,46.99263,22939,11.0123,AT,TRUE,TRUE,-3.47
579,41000,47.28657,20565,10.9884,AT,TRUE,TRUE,0.37
580,27500,47.17346,11587,10.73987,AT,TRUE,TRUE,-3.41
581,120000,47.30635,227151,11.61144,AT,TRUE,TRUE,-1
582,10000,47.14124,8419,11.4531,AT,TRUE,TRUE,-1
583,26000,47.34234,12404,11.19692,AT,TRUE,TRUE,4.02
584,20000,47.09937,9922,11.46577,AT,TRUE,TRUE,-1
585,40000,47.16016,27409,11.36147,AT,TRUE,TRUE,-1
586,40000,47.31165,35734,11.11318,AT,TRUE,TRUE,0.34
587,61500,47.26506,42715,11.28762,AT,TRUE,TRUE,4.24
588,19000,47.49686,11319,12.49173,AT,TRUE,TRUE,4
589,39470,47.52081,20685,12.37238,AT,TRUE,TRUE,4
590,70000,47.60089,34557,12.47101,AT,TRUE,TRUE,4
591,46550,47.46598,21757,12.38367,AT,TRUE,TRUE,4
592,21000,47.67579,12879,12.39668,AT,TRUE,TRUE,4
593,15100,47.58591,6745,12.60161,AT,TRUE,TRUE,4
594,28000,47.43801,11515,12.19272,AT,TRUE,TRUE,-1
595,90000,47.53664,65553,12.10925,AT,TRUE,TRUE,-1
596,49700,47.60476,42162,12.18625,AT,TRUE,TRUE,4
597,18000,47.64473,9497,12.19857,AT,FALSE,TRUE,4
598,40000,47.46133,35463,11.93328,AT,TRUE,TRUE,-1
599,35000,47.52061,14310,12.19584,AT,FALSE,TRUE,4
600,14850,47.65025,6983,12.34883,AT,TRUE,TRUE,4
601,5000,47.12525,4098,10.58194,AT,TRUE,TRUE,-3.28
602,38000,47.13535,17308,10.4232,AT,TRUE,TRUE,-6
603,35000,47.0253,19165,10.30841,AT,FALSE,TRUE,-8.79
604,10000,46.90767,4304,10.49664,AT,TRUE,TRUE,-8.88
605,33000,47.0938,19924,10.66708,AT,TRUE,TRUE,-3.3
606,16137,47.09243,7393,10.4783,AT,TRUE,TRUE,-3.19
607,20500,47.03722,9839,10.62786,AT,TRUE,TRUE,-3.23
608,33000,47.1692,10052,10.59562,AT,TRUE,TRUE,-3.32
609,14000,46.76365,11709,12.56788,AT,TRUE,TRUE,-10.57
610,4200,46.78572,2585,12.68559,AT,TRUE,TRUE,-10.57
611,56800,46.81186,42239,12.84006,AT,TRUE,TRUE,-10.57
612,37000,46.92391,16147,12.59504,AT,TRUE,TRUE,-10.57
613,5000,46.91593,1752,12.37028,AT,TRUE,TRUE,-10.57
614,2790,47.4058,3512,10.75715,AT,FALSE,TRUE,0.25
615,24500,47.42287,15976,10.91929,AT,TRUE,TRUE,3.64
616,3200,47.57822,928,10.42948,AT,TRUE,TRUE,6.49
617,21120,47.52525,14092,10.45282,AT,TRUE,TRUE,6.33
618,19000,47.40016,6831,10.57193,AT,TRUE,TRUE,0.31
619,71670,47.55516,54575,10.65912,AT,TRUE,TRUE,4.35
620,85000,47.36386,53498,11.72565,AT,TRUE,TRUE,-1
621,167000,47.40719,135870,11.8369,AT,TRUE,TRUE,-1
622,5625,47.44997,5028,9.812605,AT,TRUE,TRUE,6.52
623,37750,47.38648,14694,9.884267,AT,TRUE,TRUE,6.52
624,6225,47.31608,2380,10.15241,AT,TRUE,TRUE,2.37
625,80000,47.50483,40667,9.707319,AT,TRUE,TRUE,6.51
626,5813,47.28128,2231,9.895125,AT,FALSE,TRUE,2.23
627,150000,47.43187,48245,9.72632,AT,TRUE,TRUE,6.52
628,21500,47.43422,15928,9.894109,AT,TRUE,TRUE,6.52
629,3833,47.46391,3953,9.961991,AT,FALSE,TRUE,6.51
630,138150,47.48597,117456,9.676251,AT,TRUE,TRUE,6.52
631,170000,47.36579,78856,9.661857,AT,TRUE,TRUE,6.52
632,3175,47.46189,2263,9.878266,AT,FALSE,TRUE,6.51
633,4500,47.25766,704,9.729887,AT,FALSE,TRUE,6.52
634,50000,47.22002,19998,10.1533,AT,TRUE,TRUE,2.49
635,41500,47.5337,26040,9.73669,AT,TRUE,TRUE,6.51
636,4725,47.45071,2227,9.898029,AT,FALSE,TRUE,6.51
637,100000,47.17514,65690,9.77151,AT,TRUE,TRUE,2.26
638,380000,47.3089,241140,9.589528,AT,TRUE,TRUE,6.52
639,62500,47.11774,41676,9.855641,AT,TRUE,TRUE,-1.02
640,3750,47.21955,933,9.840982,AT,FALSE,TRUE,2.26
641,22200,47.35864,7994,10.18074,AT,TRUE,TRUE,2.34
642,15900,47.51494,8551,9.861914,AT,TRUE,TRUE,6.51
643,2500,47.26123,453,10.08066,AT,FALSE,TRUE,2.39
644,4000,47.41991,2560,9.862259,AT,FALSE,TRUE,6.52
645,4500,47.23758,1156,9.906198,AT,FALSE,TRUE,2.29
646,41825,47.30924,21439,9.618238,AT,TRUE,TRUE,6.52
647,56250,47.22404,31593,9.655078,AT,TRUE,TRUE,6.53
648,5000,47.26104,1688,10.19009,AT,FALSE,TRUE,2.47
649,4000000,48.17344,3351000,16.46782,AT,TRUE,TRUE,0
651,5670,49.55759,2290,5.67611,BE,FALSE,FALSE,2
652,15750,49.55826,5704,5.839747,BE,FALSE,FALSE,2
653,5400,49.55875,4085,5.811701,BE,FALSE,FALSE,2
654,1620,49.68191,997,5.846475,BE,FALSE,FALSE,2
655,720,49.68934,174,5.306285,BE,FALSE,FALSE,2
656,31500,49.69321,30204,5.761011,BE,TRUE,TRUE,2
658,630,49.70329,417,5.836866,BE,FALSE,FALSE,2
660,630,49.71373,202,5.815684,BE,FALSE,FALSE,2
662,900,49.72249,1308,5.61094,BE,FALSE,FALSE,2
663,2520,49.73203,731,5.633507,BE,FALSE,FALSE,2
664,6750,49.79058,2978,5.054093,BE,FALSE,FALSE,2
665,9000,49.82531,3148,5.395623,BE,FALSE,FALSE,2
666,7650,49.84102,2553,5.245287,BE,FALSE,FALSE,2
667,540,49.85003,172,5.273111,BE,FALSE,FALSE,2
668,540,49.86065,106,5.274774,BE,FALSE,FALSE,2
669,5490,49.89099,2758,5.39018,BE,FALSE,FALSE,2
671,8500,50.24315,2996,4.556841,BE,FALSE,FALSE,2.76
672,21960,50.25084,19987,5.343369,BE,FALSE,FALSE,2.4
674,3150,50.28432,1463,4.477919,BE,FALSE,FALSE,3.02
675,3600,50.28197,2698,5.449563,BE,FALSE,FALSE,1.99
676,7086,50.27433,6320,6.135466,BE,FALSE,FALSE,1.75
678,3780,49.92321,2427,5.363384,BE,FALSE,FALSE,2
679,15750,50.0083,14024,5.729492,BE,TRUE,TRUE,1.67
680,2610,50.01018,912,5.711549,BE,FALSE,FALSE,1.5
682,450,50.03455,124,4.325799,BE,FALSE,FALSE,2.69
683,3150,50.03937,7239,4.373312,BE,FALSE,FALSE,2.53
684,4500,50.06598,4618,4.34507,BE,FALSE,FALSE,2.68
685,1890,50.07257,404,4.614702,BE,FALSE,FALSE,2.54
686,10800,50.09043,7728,4.537128,BE,TRUE,TRUE,2.54
687,2340,50.09745,660,5.118541,BE,FALSE,FALSE,2.69
688,3600,50.12449,4827,4.996248,BE,FALSE,FALSE,2.69
689,3600,50.13097,1087,5.16858,BE,FALSE,FALSE,2.68
690,3600,50.13082,3337,5.76947,BE,FALSE,FALSE,2.01
691,23280,50.15207,15986,5.199365,BE,TRUE,TRUE,2.68
693,4500,50.1747,1041,4.404706,BE,FALSE,FALSE,2.76
694,10350,50.1831,2467,5.562608,BE,TRUE,TRUE,2
695,2700,50.19231,1459,4.541969,BE,FALSE,FALSE,2.76
697,2430,50.22142,595,5.265355,BE,FALSE,FALSE,2.4
698,4500,50.23873,1161,4.216687,BE,FALSE,FALSE,2.76
699,9333,50.41586,5693,3.747247,BE,TRUE,TRUE,2.74
700,7000,50.41822,5196,4.319234,BE,FALSE,FALSE,3.01
701,140,50.42102,24,4.847776,BE,FALSE,FALSE,3.18
702,127000,50.42285,44236,4.56656,BE,TRUE,TRUE,3.01
703,19755,50.41263,8454,5.99456,BE,FALSE,TRUE,2.7
704,9900,50.4244,424,4.267137,BE,TRUE,TRUE,3.01
705,4000,50.43158,2240,3.981795,BE,FALSE,FALSE,3
707,21600,50.43601,18976,4.391994,BE,FALSE,FALSE,3.01
708,2500,50.43687,438,3.732681,BE,FALSE,FALSE,2.74
709,2025,50.43283,747,5.536093,BE,FALSE,FALSE,2.51
711,600,50.44095,422,4.916054,BE,FALSE,FALSE,3.18
713,3150,50.443,608,3.685061,BE,FALSE,FALSE,3
714,19000,50.44624,8188,4.132049,BE,TRUE,TRUE,3
716,2880,50.43525,1221,6.202353,BE,FALSE,FALSE,2.44
717,3600,50.45174,3090,4.35542,BE,FALSE,FALSE,3.01
719,200000,50.40339,88007,4.45557,BE,TRUE,TRUE,3.01
720,80000,50.40361,21137,4.387648,BE,TRUE,TRUE,3.01
721,19000,50.41363,11382,3.921681,BE,TRUE,TRUE,3.01
724,8100,50.29452,6228,5.903351,BE,FALSE,FALSE,2.03
725,14400,50.30964,14427,5.084146,BE,TRUE,TRUE,2.76
726,8100,50.31322,4200,4.147846,BE,FALSE,FALSE,2.75
728,2800,50.32157,1141,4.360901,BE,FALSE,FALSE,3.01
729,3600,50.33163,1867,4.638472,BE,FALSE,FALSE,3.01
733,3300,50.35834,1418,4.462589,BE,FALSE,FALSE,3.01
735,3150,50.36682,947,4.356572,BE,FALSE,FALSE,3.01
736,540,50.37265,123,4.281905,BE,FALSE,FALSE,3.01
737,1260,50.37359,425,4.682335,BE,FALSE,FALSE,3.01
738,200,50.37735,52,3.740545,BE,FALSE,FALSE,2.74
739,2250,50.38448,376,4.582026,BE,FALSE,FALSE,3.01
741,10170,50.38424,4570,5.529422,BE,TRUE,TRUE,2.2
743,7560,50.38811,1781,5.929347,BE,FALSE,FALSE,2.53
745,360000,50.45094,58765,3.839508,BE,TRUE,TRUE,3
746,31500,50.45255,13973,4.405163,BE,TRUE,TRUE,3.01
747,1800,50.45109,972,5.15902,BE,FALSE,FALSE,3
748,200,50.45547,744,4.545178,BE,FALSE,FALSE,3
749,18000,50.45583,4328,4.226342,BE,TRUE,TRUE,3
750,22500,50.45583,4722,4.172637,BE,TRUE,TRUE,3
751,90,50.46283,70,4.611303,BE,FALSE,FALSE,3.15
753,3600,50.55521,2500,3.735696,BE,FALSE,FALSE,3.26
757,450,50.55558,283,3.347688,BE,FALSE,FALSE,3
758,1890,50.55981,577,5.604487,BE,FALSE,FALSE,2.86
761,2600,50.46351,589,4.698515,BE,FALSE,FALSE,3.15
762,19000,50.46536,11033,4.084216,BE,TRUE,TRUE,3
764,585,50.46934,245,4.416245,BE,FALSE,FALSE,3.01
765,900,50.4679,380,5.096664,BE,FALSE,FALSE,3
766,11000,50.4718,3327,4.295733,BE,TRUE,TRUE,3
770,400,50.47338,281,4.702715,BE,FALSE,FALSE,3.15
772,4500,50.47549,2664,3.832525,BE,FALSE,FALSE,3
773,10800,50.48042,5064,4.59557,BE,TRUE,TRUE,3.15
777,7000,50.48887,7661,4.547503,BE,FALSE,FALSE,3.15
778,2250,50.48648,753,5.257213,BE,FALSE,FALSE,2.57
784,3150,50.50063,875,4.8058,BE,FALSE,FALSE,3.17
786,350,50.50129,246,4.87578,BE,FALSE,FALSE,3.17
788,14000,50.50204,4676,3.56912,BE,TRUE,TRUE,3
795,58500,50.51587,14255,4.261971,BE,TRUE,TRUE,3
799,1800,50.53103,377,3.90067,BE,FALSE,FALSE,3
801,1800,50.52909,1268,5.46273,BE,FALSE,FALSE,2.72
802,20250,50.64173,9718,3.778953,BE,TRUE,TRUE,3.26
803,8100,50.6367,4363,5.693519,BE,FALSE,FALSE,2.86
806,36500,50.63665,20309,5.801291,BE,FALSE,FALSE,3.02
807,250,50.64795,77,4.177495,BE,FALSE,FALSE,3.34
809,13000,50.65523,3160,4.606148,BE,TRUE,TRUE,3.38
810,6500,50.661,1612,3.860313,BE,FALSE,FALSE,3.2
812,720,50.66503,234,4.350445,BE,FALSE,FALSE,3.43
813,5400,50.66545,3642,4.138814,BE,FALSE,FALSE,3.34
814,19800,50.53754,14191,4.685625,BE,TRUE,TRUE,3.15
816,6750,50.53592,2454,5.555401,BE,FALSE,FALSE,2.86
817,4617,50.53505,1981,5.707986,BE,FALSE,FALSE,2.82
819,310,50.54702,92,4.53914,BE,FALSE,FALSE,3.15
820,450,50.56854,763,4.265224,BE,FALSE,FALSE,3
823,22200,50.5691,32069,5.381895,BE,TRUE,TRUE,2.78
824,27000,50.56566,15161,5.762297,BE,TRUE,TRUE,3.02
825,1350,50.5687,718,5.649396,BE,FALSE,FALSE,2.86
827,8000,50.69802,2894,3.27931,BE,FALSE,FALSE,2.74
828,5000,50.69397,3372,2.906184,BE,FALSE,FALSE,2.74
829,700,50.70356,296,4.64716,BE,FALSE,FALSE,3.38
830,6200,50.69825,1903,5.702343,BE,FALSE,FALSE,3.3
831,8890,50.70254,7171,5.340639,BE,FALSE,FALSE,3.25
832,9000,50.7056,15245,5.259871,BE,FALSE,FALSE,3.11
833,18000,50.71122,25828,4.416317,BE,TRUE,TRUE,3.43
834,4050,50.71502,2735,5.301301,BE,FALSE,FALSE,3.25
837,99000,50.57275,96464,5.829183,BE,TRUE,TRUE,2.84
840,870,50.58188,229,5.638647,BE,FALSE,FALSE,2.86
841,450,50.58987,122,4.050107,BE,FALSE,FALSE,3
843,15000,50.59576,1472,4.063721,BE,TRUE,TRUE,3
844,24300,50.59058,11779,5.589591,BE,TRUE,TRUE,2.86
845,225,50.59385,176,3.467545,BE,FALSE,FALSE,3
846,10800,50.59546,5966,3.410184,BE,TRUE,TRUE,3
847,2070,50.59109,626,5.784624,BE,FALSE,FALSE,3.02
848,44450,50.60027,53536,4.293245,BE,TRUE,TRUE,3.34
849,2000,50.60318,1103,4.908536,BE,FALSE,FALSE,3
851,9720,50.60431,4220,3.63726,BE,FALSE,FALSE,3.26
852,9800,50.60865,3869,4.466824,BE,FALSE,FALSE,3.38
854,8865,50.60534,4910,5.725727,BE,FALSE,FALSE,3.3
855,405,50.61174,316,3.415386,BE,FALSE,FALSE,3
856,7333,50.61594,1824,4.114466,BE,TRUE,TRUE,3.34
857,1350,50.61855,548,3.798596,BE,FALSE,FALSE,3.2
859,53137,50.61426,25255,5.606098,BE,TRUE,TRUE,2.86
862,25416,50.61423,9353,5.992946,BE,TRUE,TRUE,2.83
863,10500,50.63174,4098,4.631239,BE,TRUE,TRUE,3.38
864,150,50.63195,74,4.204441,BE,FALSE,FALSE,3.34
865,3150,50.63137,5557,4.82775,BE,FALSE,FALSE,3.44
866,45000,50.63218,32778,3.364289,BE,TRUE,TRUE,3
868,540,50.63594,323,3.395911,BE,FALSE,FALSE,3
869,3000,50.67114,1368,4.165069,BE,FALSE,FALSE,3.34
870,2650,50.67073,1425,3.613102,BE,FALSE,FALSE,3.26
872,800,50.67449,308,4.278504,BE,FALSE,FALSE,3.43
874,700,50.6789,353,4.340665,BE,FALSE,FALSE,3.43
875,2700,50.67651,1235,5.443656,BE,FALSE,FALSE,2.86
876,13000,50.67831,4307,3.320425,BE,TRUE,TRUE,2.74
878,8640,50.68337,5313,5.471808,BE,FALSE,FALSE,2.86
879,25000,50.69554,14854,4.207886,BE,TRUE,TRUE,3.43
880,13500,50.69532,10751,4.013541,BE,TRUE,TRUE,3.51
881,8280,50.69404,5338,5.066369,BE,FALSE,FALSE,3
883,2250,50.69505,1434,5.367672,BE,FALSE,FALSE,3.25
884,31500,50.6939,29220,5.536155,BE,TRUE,TRUE,2.86
885,146000,50.72938,95753,4.635387,BE,FALSE,FALSE,3.38
886,8280,50.72737,4460,5.491138,BE,FALSE,FALSE,2.86
889,2520,50.73233,408,5.532297,BE,FALSE,FALSE,2.86
890,3150,50.73667,1689,5.388317,BE,FALSE,FALSE,3.29
891,113155,50.74455,73674,4.558113,BE,FALSE,FALSE,3.37
892,100000,50.74662,211021,3.255818,BE,TRUE,TRUE,2.74
894,22275,50.74581,22939,5.960434,BE,TRUE,TRUE,3.01
895,20000,50.76132,8143,4.649535,BE,TRUE,TRUE,3.37
896,20000,50.76385,6689,4.888761,BE,TRUE,TRUE,3.22
