,Capacity,Latitude,LoadEntering,Longitude,Member State,NRemoval,PRemoval
130,6000.0,48.23189,3056.0,16.70877,AT,True,True
131,4200.0,48.25409,3311.0,16.92385,AT,False,True
132,2550.0,48.14641,2916.0,16.72204,AT,False,False
133,3200.0,48.37405,2604.0,16.74317,AT,True,True
134,2000.0,48.2518,1779.0,16.75596,AT,False,True
135,3000.0,48.34446,2528.0,16.78167,AT,False,True
136,9000.0,48.54768,5702.0,16.7815,AT,True,True
137,14240.0,48.60023,7583.0,16.0868,AT,True,True
138,12000.0,48.70644,2136.0,16.08643,AT,False,True
139,9860.0,48.71031,4731.0,16.19336,AT,False,True
140,5900.0,48.74165,2778.0,16.03124,AT,False,True
141,30000.0,48.5491,20435.0,16.07388,AT,True,True
142,5700.0,48.70033,2063.0,15.88149,AT,False,False
143,13477.0,48.7576,6753.0,15.97655,AT,True,True
144,2300.0,48.73719,1816.0,15.90001,AT,False,True
145,9200.0,48.56854,4592.0,15.93323,AT,True,True
146,4108.0,48.55453,8256.0,15.8881,AT,False,False
147,5400.0,48.70065,2865.0,15.99011,AT,False,True
148,11000.0,48.52941,6194.0,15.94381,AT,True,True
149,7000.0,48.59106,10341.0,15.65905,AT,False,True
150,15000.0,48.6595,9468.0,15.90569,AT,True,True
151,6000.0,48.67714,3588.0,15.81863,AT,True,True
152,25000.0,48.66208,20395.0,15.66822,AT,False,True
153,6000.0,48.44359,5551.0,16.4263,AT,True,True
154,40000.0,48.33273,50555.0,16.33345,AT,False,True
155,4300.0,48.35788,3418.0,16.43922,AT,False,True
156,9000.0,48.42077,9868.0,16.16889,AT,True,True
157,6000.0,48.37003,6211.0,16.10858,AT,True,True
158,4600.0,48.38036,3257.0,16.37073,AT,True,True
159,2175.0,48.36488,1922.0,16.37593,AT,False,True
160,30000.0,48.38482,22306.0,16.22975,AT,True,True
161,55000.0,48.47016,21360.0,15.70376,AT,True,True
162,5000.0,48.45261,3439.0,15.72054,AT,False,True
163,4000.0,48.47631,2308.0,15.61735,AT,True,True
164,3000.0,48.59485,1235.0,15.33949,AT,True,True
165,2100.0,48.447,1344.0,15.60195,AT,False,True
166,275000.0,48.40201,119310.0,15.6623,AT,False,True
167,10000.0,48.0533,8794.0,15.63401,AT,False,True
168,3000.0,47.93002,1121.0,15.60789,AT,False,True
169,3500.0,47.87542,1282.0,15.60047,AT,False,True
170,12000.0,48.13616,5020.0,16.21374,AT,True,True
171,15000.0,48.03477,6551.0,16.2953,AT,True,True
172,27000.0,48.04304,11961.0,16.33514,AT,True,True
173,7200.0,48.06866,3763.0,16.36823,AT,True,True
174,130000.0,48.09646,63554.0,16.33105,AT,True,True
175,20000.0,48.11781,11214.0,16.35973,AT,True,True
176,3100.0,48.04032,2332.0,16.39436,AT,False,True
177,20000.0,48.16979,18049.0,15.09206,AT,True,True
178,3000.0,48.25084,1405.0,15.35385,AT,False,True
179,7000.0,48.15065,8671.0,15.26116,AT,True,True
180,2800.0,48.07816,2179.0,15.31976,AT,True,True
181,25000.0,48.21626,19749.0,15.26473,AT,False,True
182,16800.0,48.21953,8010.0,15.23715,AT,True,True
183,2000.0,48.15701,1744.0,15.42069,AT,True,True
184,2000.0,48.10625,1602.0,15.41644,AT,False,True
185,5000.0,48.21071,6878.0,15.39106,AT,False,True
186,4800.0,48.11563,3364.0,15.33856,AT,True,True
187,10000.0,48.23569,7476.0,15.33637,AT,False,True
188,5270.0,48.31653,5554.0,15.21561,AT,True,True
189,2400.0,48.20748,1203.0,15.3824,AT,False,True
190,3420.0,48.27785,2163.0,15.0608,AT,False,False
191,2016.0,48.64674,1400.0,16.79152,AT,True,True
192,2500.0,48.35765,1693.0,16.60111,AT,False,True
193,7300.0,48.76641,2118.0,16.66052,AT,True,True
194,20800.0,48.73126,20505.0,16.39326,AT,True,True
195,7000.0,48.39468,6387.0,16.50064,AT,False,True
196,5500.0,48.57647,2104.0,16.51076,AT,False,True
197,14000.0,48.54106,8330.0,16.51175,AT,True,True
198,15000.0,48.35856,16805.0,16.55912,AT,False,True
199,4350.0,48.3596,4242.0,16.47091,AT,True,True
200,2600.0,48.66881,1201.0,16.25374,AT,False,True
201,4000.0,48.63896,1587.0,16.73536,AT,True,True
202,3000.0,48.62009,961.0,16.83933,AT,False,True
203,6000.0,48.69973,2604.0,16.70357,AT,True,True
204,25000.0,48.57092,17391.0,16.61197,AT,True,True
205,3000.0,48.72295,717.0,16.47784,AT,True,True
206,2000.0,48.76962,937.0,16.57907,AT,True,True
207,19800.0,48.65274,6728.0,16.68857,AT,False,True
208,2000.0,48.64235,3171.0,16.91008,AT,False,True
209,4000.0,48.71782,1790.0,16.73802,AT,True,True
210,3000.0,48.65905,1886.0,16.29276,AT,True,True
211,5000.0,48.75624,1816.0,16.48895,AT,False,True
212,4000.0,48.60104,2552.0,16.69909,AT,False,True
213,9150.0,47.62445,7173.0,16.12909,AT,True,True
214,32000.0,47.71921,39641.0,16.0477,AT,False,True
215,40000.0,47.67577,27234.0,15.96126,AT,False,True
216,16000.0,47.59335,11118.0,16.11146,AT,True,True
217,6500.0,47.68784,3292.0,16.13284,AT,True,True
218,180000.0,48.3645,151711.0,15.76486,AT,True,True
219,47000.0,48.22378,21813.0,15.9221,AT,True,True
220,30000.0,48.21244,27768.0,15.49953,AT,True,True
221,15300.0,48.23876,10594.0,15.75693,AT,True,True
222,2600.0,47.98752,1228.0,15.34941,AT,False,True
223,8000.0,48.25524,8502.0,15.57667,AT,False,True
224,2500.0,48.16057,3044.0,15.69684,AT,False,True
225,20000.0,48.07609,19064.0,15.14242,AT,True,True
226,10500.0,48.07145,5576.0,15.07636,AT,True,True
227,64500.0,48.13887,23385.0,15.1539,AT,True,True
228,7000.0,47.8123,1880.0,14.93087,AT,True,True
229,4000.0,47.99234,2042.0,15.02266,AT,False,True
230,5500.0,47.94176,0.0,15.10884,AT,False,False
231,3000.0,47.87215,1655.0,15.13988,AT,False,False
232,5000.0,47.85549,3898.0,15.02166,AT,False,True
233,2500.0,48.07228,1762.0,15.2193,AT,False,True
234,2110.0,48.40334,2208.0,15.99124,AT,False,True
235,3500.0,48.29268,1809.0,15.91375,AT,False,True
236,14000.0,48.44304,10247.0,15.99173,AT,True,True
237,10000.0,48.30802,5357.0,16.13582,AT,True,True
238,20000.0,48.34132,10039.0,16.21677,AT,True,True
239,20000.0,48.2908,23066.0,16.0003,AT,True,True
240,17000.0,48.3815,10189.0,15.87967,AT,True,True
241,15000.0,48.40005,7604.0,15.80171,AT,True,True
242,2000.0,48.31306,5425.0,16.01521,AT,False,True
243,27000.0,48.33434,26913.0,16.07461,AT,False,True
244,8000.0,48.34537,2990.0,15.92109,AT,False,True
245,83300.0,47.89156,72318.0,15.9848,AT,True,True
246,60000.0,47.90629,44856.0,16.26439,AT,True,True
247,32000.0,47.82267,14149.0,16.18764,AT,True,True
248,6000.0,47.50538,4016.0,16.24059,AT,True,True
249,230000.0,47.83469,106656.0,16.27807,AT,False,True
250,16000.0,48.82022,12460.0,15.29745,AT,True,True
251,7500.0,48.80018,6141.0,15.41873,AT,False,True
252,2700.0,48.87893,940.0,15.41678,AT,True,True
253,3350.0,48.84213,1549.0,15.50062,AT,False,True
254,2070.0,48.85541,1175.0,15.29359,AT,False,True
255,4500.0,48.75378,3979.0,15.19055,AT,True,True
256,2450.0,48.77053,908.0,15.28215,AT,False,True
257,325000.0,48.13488,180416.0,16.54314,AT,True,True
258,7000.0,48.21749,8523.0,16.16497,AT,True,True
259,7000.0,48.02486,4966.0,16.50221,AT,False,True
260,20000.0,48.09209,11388.0,16.44133,AT,False,True
261,47500.0,48.29479,21502.0,16.34169,AT,False,True
262,3000.0,48.01831,1997.0,16.47169,AT,False,True
263,2400.0,48.02618,43.0,16.42988,AT,False,True
264,23000.0,48.18568,14172.0,16.12418,AT,True,True
265,31000.0,47.97198,12115.0,14.76144,AT,False,True
266,7500.0,48.72279,1143.0,15.32834,AT,False,True
267,3100.0,48.61294,2258.0,15.50004,AT,False,True
268,4800.0,48.57391,1503.0,14.97148,AT,False,True
269,2500.0,48.37416,2328.0,15.15613,AT,False,True
270,2000.0,48.74863,1592.0,15.2673,AT,False,True
271,45000.0,48.61326,42578.0,15.18571,AT,False,True
272,2500.0,48.26738,1015.0,16.71371,AT,False,True
273,2600.0,48.43138,534.0,15.20543,AT,True,True
274,3300.0,48.04677,427.0,16.95635,AT,False,True
275,5500.0,47.94093,3524.0,15.12756,AT,True,True
276,5000.0,48.46052,1700.0,16.24481,AT,True,True
277,140000.0,48.06439,79498.0,14.4342,AT,True,True
278,16900.0,48.26025,9880.0,13.21181,AT,True,True
279,11000.0,48.19046,9008.0,13.30085,AT,True,True
280,38500.0,48.26558,32323.0,13.05906,AT,True,True
281,9522.0,48.07096,3959.0,12.9814,AT,True,True
282,2500.0,48.04698,1895.0,12.91708,AT,True,True
283,4000.0,48.17238,2546.0,13.1265,AT,True,True
284,4500.0,48.14775,1732.0,13.19689,AT,True,True
285,45000.0,48.12578,34376.0,13.13285,AT,True,True
286,8000.0,48.20245,5287.0,13.1141,AT,True,True
287,10000.0,48.04442,8182.0,12.82545,AT,True,True
288,6067.0,48.23244,3840.0,13.27302,AT,True,True
289,205600.0,48.36247,131000.0,14.01559,AT,True,True
290,48000.0,48.32351,33184.0,14.04812,AT,True,True
291,30000.0,48.49503,26253.0,14.5075,AT,True,True
292,3600.0,48.416,2031.0,14.61431,AT,True,True
293,3200.0,48.43133,2050.0,14.53969,AT,True,True
294,5000.0,48.39551,2252.0,14.82922,AT,True,True
295,3500.0,48.53293,2065.0,14.82683,AT,True,True
296,2000.0,48.42013,1280.0,14.4762,AT,True,True
297,4000.0,48.34639,1412.0,14.72267,AT,True,True
298,21500.0,48.35355,10572.0,14.52652,AT,True,True
299,2500.0,48.4935,1521.0,14.57479,AT,True,True
300,7000.0,48.32261,3712.0,14.63093,AT,True,True
301,4200.0,48.42937,2316.0,14.77819,AT,True,True
302,2800.0,48.35437,2366.0,14.4621,AT,True,True
303,700.0,48.47512,448.0,14.72851,AT,False,False
304,22000.0,47.66679,15569.0,13.60884,AT,True,True
305,100000.0,47.725,35220.0,13.64875,AT,True,True
306,12000.0,47.81239,8452.0,13.78241,AT,True,True
307,96000.0,47.9418,63915.0,13.8029,AT,True,True
308,12500.0,47.91696,4384.0,13.97822,AT,True,True
309,17000.0,48.01795,13052.0,13.91073,AT,True,True
310,6700.0,48.15655,3618.0,13.76582,AT,True,True
311,4700.0,48.19244,3000.0,13.65443,AT,True,True
312,5625.0,48.22465,3952.0,13.73526,AT,True,True
313,5000.0,48.3854,5095.0,13.75476,AT,True,True
314,10750.0,48.27393,8792.0,13.73888,AT,True,True
315,3800.0,48.25492,1890.0,13.59233,AT,True,True
316,25000.0,48.35568,19692.0,13.87198,AT,True,True
317,65000.0,48.24159,41155.0,13.96854,AT,True,True
318,4500.0,48.19115,2824.0,13.70822,AT,True,True
319,9000.0,47.70928,2282.0,14.16593,AT,True,True
320,8000.0,47.89459,5375.0,14.25599,AT,True,True
321,3917.0,47.96379,2698.0,13.99735,AT,True,True
322,4000.0,48.05245,2138.0,14.06786,AT,True,True
323,5000.0,47.98116,3666.0,14.27568,AT,True,True
324,45000.0,48.00617,22305.0,14.11891,AT,True,True
325,15000.0,47.72326,10629.0,14.30264,AT,True,True
326,950000.0,48.23703,705128.0,14.41178,AT,True,True
327,2000.0,48.14744,0.0,14.46791,AT,False,True
328,26000.0,48.15205,16916.0,14.23062,AT,True,True
329,7500.0,48.23223,3946.0,14.87601,AT,True,True
330,7700.0,48.29398,5343.0,14.47705,AT,True,True
331,3000.0,48.25379,1786.0,14.81921,AT,True,True
332,28500.0,48.23429,17199.0,14.55847,AT,True,True
333,4000.0,48.31178,4189.0,14.81579,AT,True,True
334,25000.0,48.23314,23442.0,14.64683,AT,True,True
335,2500.0,48.35075,1166.0,14.90589,AT,True,True
336,12700.0,48.19946,8375.0,14.80153,AT,True,True
337,3750.0,48.26463,1983.0,14.95584,AT,False,True
338,2000.0,48.36172,1280.0,13.40719,AT,False,True
339,8000.0,48.16757,5480.0,13.55841,AT,True,True
340,1400.0,48.3167,896.0,13.51636,AT,False,True
341,4800.0,48.1594,2927.0,13.42076,AT,True,True
342,4000.0,48.18808,1264.0,13.33792,AT,False,True
343,6000.0,48.33073,3387.0,13.3464,AT,False,True
344,25000.0,48.32544,16911.0,13.43091,AT,True,True
345,3000.0,48.16088,1686.0,13.48197,AT,True,True
346,79700.0,48.22535,49800.0,13.48073,AT,True,True
347,9000.0,48.63352,7339.0,13.97579,AT,True,True
348,2300.0,48.47494,1033.0,13.96548,AT,True,True
349,3000.0,48.49686,1248.0,13.93594,AT,True,True
350,31000.0,48.51778,16315.0,14.03399,AT,True,True
351,5000.0,48.58738,5829.0,13.98113,AT,True,True
352,5000.0,48.46799,2744.0,13.79912,AT,True,True
353,2800.0,48.4943,2248.0,13.90302,AT,True,True
354,2500.0,48.47901,1324.0,13.99965,AT,False,True
355,3000.0,48.44639,1473.0,14.09054,AT,True,True
356,4170.0,48.60567,1869.0,13.90824,AT,True,True
357,2500.0,48.46811,1861.0,14.17863,AT,True,True
358,4000.0,48.53172,2560.0,13.92058,AT,True,True
359,6700.0,48.66503,5694.0,13.93023,AT,True,True
360,6000.0,48.38201,5266.0,13.57153,AT,True,True
361,3500.0,48.49602,2240.0,13.74106,AT,True,True
362,2500.0,48.43699,1934.0,13.65478,AT,True,True
363,4350.0,48.49154,3257.0,13.57716,AT,False,True
364,3510.0,48.35565,3327.0,13.63319,AT,True,True
365,27000.0,48.46419,13736.0,13.43375,AT,True,True
366,5500.0,48.40795,3520.0,13.43591,AT,False,True
367,8000.0,48.41327,4490.0,13.52072,AT,True,True
368,9500.0,48.32031,7853.0,13.63012,AT,True,True
369,22000.0,48.05077,13612.0,14.208,AT,True,True
370,8200.0,47.85336,6310.0,14.64457,AT,True,True
371,4550.0,47.88436,3483.0,14.54197,AT,True,True
372,4310.0,47.93107,1691.0,14.39614,AT,True,True
373,4200.0,47.90615,2311.0,14.44898,AT,True,True
374,3800.0,47.95193,2755.0,14.35956,AT,True,True
375,10000.0,48.49538,7104.0,14.30227,AT,True,True
376,22833.0,48.34174,15451.0,14.45204,AT,True,True
377,2567.0,48.44882,1515.0,14.36291,AT,True,True
378,2000.0,48.54237,1280.0,14.39477,AT,True,True
379,2300.0,48.51339,1472.0,14.36267,AT,True,True
380,5500.0,48.45972,3330.0,14.26811,AT,True,True
381,6600.0,48.06979,4801.0,13.57081,AT,True,True
382,76000.0,48.01603,47267.0,13.74758,AT,True,True
383,10000.0,47.99096,9361.0,13.45619,AT,True,True
384,70000.0,48.02173,43486.0,13.53431,AT,True,True
385,65000.0,47.96748,41467.0,13.60874,AT,True,True
386,35000.0,47.83898,17250.0,13.35561,AT,True,True
387,5500.0,47.9876,4173.0,13.38527,AT,True,True
388,50000.0,48.05548,24994.0,13.79244,AT,True,True
389,33000.0,48.09507,19911.0,13.92337,AT,True,True
390,160000.0,48.18259,122529.0,14.13896,AT,True,True
391,2000.0,48.15884,1280.0,13.85286,AT,True,True
392,2300.0,48.10907,1627.0,14.12568,AT,True,True
393,30000.0,47.65466,20563.0,13.12284,AT,True,True
394,5700.0,47.53751,1395.0,13.42312,AT,True,True
395,2400.0,47.58314,1420.0,13.44939,AT,True,True
396,12088.0,47.59275,8125.0,13.32152,AT,True,True
397,15000.0,47.9444,13880.0,13.20863,AT,True,True
398,680000.0,47.85951,493333.0,13.00328,AT,True,True
399,40000.0,47.9816,14841.0,13.08709,AT,True,True
400,35000.0,47.88557,27963.0,13.12161,AT,True,True
401,24000.0,47.99374,18234.0,12.87088,AT,True,True
402,23500.0,47.83846,10249.0,13.27496,AT,True,True
403,19500.0,47.94621,0.0,12.92126,AT,False,False
404,6750.0,47.75929,4060.0,13.23095,AT,True,True
405,4000.0,47.48267,3384.0,13.19281,AT,True,True
406,63000.0,47.38777,38794.0,13.49593,AT,True,True
407,40000.0,47.27996,20306.0,12.39773,AT,False,True
408,24500.0,47.6638,9492.0,12.75433,AT,True,True
409,70000.0,47.28318,47508.0,12.79266,AT,True,True
410,32000.0,47.28199,20318.0,12.66821,AT,False,True
411,3800.0,47.37373,2149.0,12.99969,AT,True,True
412,3300.0,47.30153,2346.0,13.03913,AT,True,True
413,25000.0,47.28399,11386.0,12.86891,AT,True,True
414,32000.0,47.11812,25030.0,13.81501,AT,True,True
415,2500.0,47.11196,0.0,13.74805,AT,False,False
416,3300.0,47.1387,2100.0,15.79176,AT,True,True
417,3000.0,47.10626,2100.0,14.33812,AT,True,True
418,2000.0,46.75948,1200.0,15.40121,AT,True,True
419,9000.0,47.28556,6700.0,15.84779,AT,True,True
420,4000.0,46.72498,2100.0,15.84464,AT,True,True
421,30000.0,47.20693,21200.0,15.6352,AT,True,True
422,28000.0,47.25617,12100.0,15.31616,AT,True,True
423,4000.0,47.54508,3300.0,14.0209,AT,True,True
424,12000.0,47.54741,5200.0,13.92276,AT,True,True
425,7000.0,46.95283,10800.0,15.59164,AT,True,True
426,2400.0,46.74543,768.0,15.44144,AT,True,False
427,7000.0,47.14872,6100.0,16.03475,AT,True,True
428,5000.0,47.18276,6000.0,16.00214,AT,True,True
429,3500.0,46.75523,2200.0,15.37498,AT,True,True
430,21000.0,47.41396,17400.0,15.02135,AT,True,True
431,18000.0,47.28039,9756.0,13.21776,AT,True,True
432,10000.0,47.42991,4361.0,13.53231,AT,True,True
433,125000.0,47.43922,70471.0,13.21162,AT,True,True
434,7000.0,47.38111,3812.0,13.15027,AT,True,True
435,45000.0,47.26536,24474.0,13.0812,AT,True,True
436,14000.0,47.42237,7831.0,13.29745,AT,True,True
437,2000.0,47.50219,1844.0,13.17417,AT,True,True
438,3650.0,47.29545,5220.0,13.30608,AT,True,True
439,2000.0,47.06752,1778.0,13.88969,AT,True,True
440,18000.0,47.09327,10673.0,13.64758,AT,True,True
441,49000.0,47.37223,14841.0,12.69358,AT,True,True
442,80000.0,47.46396,54681.0,12.82653,AT,True,True
443,10500.0,47.1973,7749.0,12.98013,AT,True,True
444,6000.0,47.54461,3100.0,14.14708,AT,True,True
445,120000.0,46.87975,85500.0,15.53173,AT,True,True
446,2000.0,47.23645,1000.0,16.06172,AT,True,True
447,18000.0,47.55758,10800.0,14.25966,AT,True,True
448,2400.0,47.55516,2000.0,14.20782,AT,True,True
449,2000.0,47.58236,1200.0,14.39829,AT,True,True
450,2500.0,46.70099,1100.0,15.74122,AT,True,True
451,11000.0,47.25842,6200.0,15.50502,AT,True,True
452,10000.0,46.72573,7100.0,15.41435,AT,True,True
453,4000.0,46.85523,3300.0,15.8264,AT,True,True
454,2000.0,47.05015,3400.0,15.85047,AT,True,True
455,14000.0,47.02732,8200.0,15.30499,AT,True,True
456,8000.0,47.23999,7800.0,15.74169,AT,True,True
457,5000.0,46.72149,4500.0,15.28119,AT,True,True
458,4500.0,47.47378,2000.0,16.06459,AT,True,True
459,2000.0,47.09205,1300.0,15.97478,AT,True,True
460,2600.0,46.7859,2700.0,15.939,AT,True,True
461,4000.0,47.50616,6400.0,14.09406,AT,True,True
462,7500.0,47.71416,6500.0,14.63787,AT,True,True
463,2700.0,46.97284,1900.0,16.0115,AT,True,True
464,2300.0,47.33544,1472.0,15.99699,AT,True,True
465,2100.0,46.78546,2700.0,15.85146,AT,True,True
466,5500.0,47.23744,2700.0,15.79768,AT,True,True
467,14000.0,47.3956,9800.0,13.58944,AT,True,True
468,11000.0,47.5316,7700.0,14.31975,AT,True,True
469,2660.0,47.16887,1400.0,15.81821,AT,True,True
470,9000.0,47.58128,4500.0,14.46918,AT,True,True
471,2323.0,46.75973,3300.0,15.49837,AT,True,True
472,16000.0,46.68402,10240.0,16.0068,AT,True,False
473,39000.0,46.7178,35000.0,15.62524,AT,True,True
474,3300.0,47.20756,1200.0,14.45418,AT,True,True
475,20500.0,46.88589,25400.0,15.28898,AT,True,True
476,2000.0,46.90371,1200.0,15.407,AT,True,True
477,3100.0,46.78701,2500.0,15.88932,AT,True,True
478,2500.0,46.74191,1100.0,15.98597,AT,True,True
479,35000.0,47.27156,26300.0,15.98038,AT,True,True
480,23000.0,47.33782,12700.0,15.03274,AT,True,True
481,32000.0,47.09259,30100.0,15.71418,AT,True,True
482,90000.0,47.3878,59900.0,15.10755,AT,True,True
483,12000.0,47.56675,8500.0,14.85474,AT,True,True
484,5000.0,47.21537,3400.0,15.91154,AT,True,True
485,2200.0,47.16506,1408.0,16.09982,AT,True,True
486,8000.0,47.42009,5400.0,13.6834,AT,True,True
487,4000.0,47.39545,1700.0,14.84639,AT,True,True
488,5000.0,47.41881,2300.0,14.76529,AT,True,True
489,22000.0,46.82901,23700.0,15.27246,AT,True,True
490,10000.0,46.9394,6900.0,15.3721,AT,True,True
491,17000.0,46.84435,8100.0,15.41875,AT,True,True
492,12000.0,46.98185,10800.0,15.79987,AT,True,True
493,17000.0,47.52464,4400.0,15.46664,AT,True,True
494,24000.0,47.56114,11800.0,15.60925,AT,True,True
495,40000.0,46.76468,29100.0,15.57066,AT,True,True
496,7000.0,46.70214,9900.0,15.29525,AT,True,True
497,4200.0,46.76036,3000.0,15.22338,AT,True,True
498,2500.0,46.78017,700.0,15.25191,AT,True,True
499,6500.0,46.73501,5300.0,15.33718,AT,True,True
500,4500.0,47.17712,4600.0,15.32362,AT,True,True
501,2500.0,46.66704,2900.0,15.45712,AT,True,True
502,5400.0,47.41506,5300.0,13.77326,AT,True,True
503,4950.0,47.08143,5600.0,14.69165,AT,True,True
504,38000.0,47.04475,24600.0,16.10045,AT,True,True
505,500000.0,46.99665,494100.0,15.47203,AT,True,True
506,12000.0,46.96439,6900.0,15.34626,AT,True,True
507,24000.0,47.39842,14900.0,13.70475,AT,True,True
508,8000.0,47.06147,7400.0,14.43221,AT,True,True
509,4000.0,47.10218,1800.0,14.10317,AT,True,True
510,6300.0,46.89666,5200.0,15.72132,AT,True,True
511,2800.0,47.19677,2300.0,14.28248,AT,True,True
512,3000.0,47.21764,1920.0,15.26419,AT,True,True
513,3000.0,47.27528,2300.0,16.03955,AT,True,True
514,2500.0,47.16611,1700.0,15.50464,AT,True,True
515,2000.0,47.22575,2100.0,15.38764,AT,True,True
516,36000.0,47.39458,28000.0,15.28696,AT,True,True
517,6000.0,47.39842,5000.0,15.90687,AT,True,True
518,8500.0,47.498,5000.0,14.47171,AT,True,True
519,4000.0,47.55156,2800.0,15.32815,AT,True,True
520,2400.0,46.79655,1600.0,15.76616,AT,True,True
521,3190.0,47.38472,3100.0,15.41129,AT,True,True
522,2000.0,46.99514,1500.0,15.93794,AT,True,True
523,11000.0,47.76172,5300.0,15.30781,AT,True,True
524,4950.0,47.5132,3300.0,15.22207,AT,True,True
525,2150.0,46.71862,2200.0,15.94899,AT,True,True
526,533000.0,47.12471,341120.0,15.34334,AT,True,True
527,4250.0,47.53191,2700.0,14.11741,AT,True,True
528,7000.0,47.35623,6700.0,16.02971,AT,True,True
529,198667.0,47.21754,207500.0,14.59602,AT,True,True
530,26000.0,47.46984,11500.0,15.36299,AT,True,True
531,49000.0,47.42924,28000.0,15.2723,AT,True,True
532,3000.0,46.90729,3100.0,15.68101,AT,True,True
533,2800.0,47.35339,600.0,15.34467,AT,True,True
534,9000.0,47.43637,8700.0,13.92059,AT,True,True
535,3070.0,47.44777,3400.0,13.94683,AT,True,True
536,3125.0,47.48764,2700.0,14.01699,AT,True,True
537,2600.0,47.48386,2100.0,13.98065,AT,True,True
538,11000.0,47.1896,13800.0,14.68983,AT,True,True
539,27000.0,46.99036,23500.0,15.2915,AT,True,True
540,11000.0,46.94421,7300.0,16.01862,AT,True,True
541,25000.0,47.18835,16600.0,14.7601,AT,False,True
542,32000.0,47.03069,14200.0,15.18635,AT,True,True
543,25000.0,47.60213,22400.0,13.75952,AT,True,True
544,22000.0,47.10869,12600.0,14.19119,AT,True,True
545,5200.0,47.03757,4500.0,15.75602,AT,True,True
546,3850.0,46.76701,1400.0,15.45672,AT,True,True
547,35000.0,46.95325,23700.0,15.92733,AT,True,True
548,6250.0,47.09797,3500.0,15.8332,AT,True,True
549,3500.0,47.42385,3700.0,13.84744,AT,True,True
550,2000.0,46.85286,800.0,15.99551,AT,True,True
551,7000.0,46.84426,3400.0,15.55166,AT,True,True
552,8000.0,46.81626,4700.0,15.58108,AT,True,True
553,2500.0,47.08963,1800.0,13.99413,AT,True,True
554,3800.0,47.14341,2200.0,15.67033,AT,True,True
555,3400.0,47.55817,2100.0,14.3195,AT,True,True
556,2573.0,47.43724,1300.0,15.92247,AT,True,True
557,5300.0,47.13812,3700.0,14.30833,AT,True,True
558,3000.0,47.19032,1500.0,15.65758,AT,True,True
559,4000.0,47.46664,2200.0,15.70858,AT,True,True
560,25000.0,47.1707,19500.0,14.67423,AT,True,True
561,17500.0,46.84541,8000.0,15.89677,AT,True,True
562,6800.0,47.14294,4800.0,15.88976,AT,True,True
563,2500.0,47.15685,2300.0,14.40498,AT,True,True
564,3100.0,47.29137,1700.0,15.56369,AT,True,True
565,9000.0,46.7089,3200.0,15.78772,AT,True,True
566,3500.0,47.39673,2800.0,16.05121,AT,True,True
567,70000.0,47.22179,67800.0,14.84455,AT,True,True
568,7500.0,47.35097,5400.0,15.69895,AT,True,True
569,8000.0,47.03669,11000.0,15.08936,AT,True,True
570,25000.0,47.06293,13100.0,15.09774,AT,True,True
571,7000.0,47.19646,0.0,14.80647,AT,False,False
572,2000.0,47.13783,0.0,16.10311,AT,False,True
573,400000.0,47.26933,254593.0,11.46327,AT,True,True
574,46000.0,47.21844,35583.0,10.75404,AT,True,True
575,10000.0,47.10729,9952.0,10.95325,AT,True,True
576,20200.0,47.21618,16041.0,10.86304,AT,True,True
577,3500.0,47.21459,1168.0,11.02088,AT,False,True
578,75000.0,46.99263,22939.0,11.0123,AT,True,True
579,41000.0,47.28657,20565.0,10.9884,AT,True,True
580,27500.0,47.17346,11587.0,10.73987,AT,True,True
581,120000.0,47.30635,227151.0,11.61144,AT,True,True
582,10000.0,47.14124,8419.0,11.4531,AT,True,True
583,26000.0,47.34234,12404.0,11.19692,AT,True,True
584,20000.0,47.09937,9922.0,11.46577,AT,True,True
585,40000.0,47.16016,27409.0,11.36147,AT,True,True
586,40000.0,47.31165,35734.0,11.11318,AT,True,True
587,61500.0,47.26506,42715.0,11.28762,AT,True,True
588,19000.0,47.49686,11319.0,12.49173,AT,True,True
589,39470.0,47.52081,20685.0,12.37238,AT,True,True
590,70000.0,47.60089,34557.0,12.47101,AT,True,True
591,46550.0,47.46598,21757.0,12.38367,AT,True,True
592,21000.0,47.67579,12879.0,12.39668,AT,True,True
593,15100.0,47.58591,6745.0,12.60161,AT,True,True
594,28000.0,47.43801,11515.0,12.19272,AT,True,True
595,90000.0,47.53664,65553.0,12.10925,AT,True,True
596,49700.0,47.60476,42162.0,12.18625,AT,True,True
597,18000.0,47.64473,9497.0,12.19857,AT,False,True
598,40000.0,47.46133,35463.0,11.93328,AT,True,True
599,35000.0,47.52061,14310.0,12.19584,AT,False,True
600,14850.0,47.65025,6983.0,12.34883,AT,True,True
601,5000.0,47.12525,4098.0,10.58194,AT,True,True
602,38000.0,47.13535,17308.0,10.4232,AT,True,True
603,35000.0,47.0253,19165.0,10.30841,AT,False,True
604,10000.0,46.90767,4304.0,10.49664,AT,True,True
605,33000.0,47.0938,19924.0,10.66708,AT,True,True
606,16137.0,47.09243,7393.0,10.4783,AT,True,True
607,20500.0,47.03722,9839.0,10.62786,AT,True,True
608,33000.0,47.1692,10052.0,10.59562,AT,True,True
609,14000.0,46.76365,11709.0,12.56788,AT,True,True
610,4200.0,46.78572,2585.0,12.68559,AT,True,True
611,56800.0,46.81186,42239.0,12.84006,AT,True,True
